District,Categories,Place,Latitude,Longitude
Pathanamthitta,place,Arukalickal,9.2647582,76.7870414
Pathanamthitta,place,Aruvappulam,9.1575128,77.1255055
Pathanamthitta,place,Athikkayam,9.3832016,76.8461496
Pathanamthitta,place,Ayiroor,9.3622433,76.7297338
Pathanamthitta,place,Chalappally,9.4168434,76.7307663
Pathanamthitta,place,Chandanapally,9.2107751,76.766835
Pathanamthitta,place,Chathanthara,9.4225205,76.8807437
Pathanamthitta,place,Chathenkary,9.3860049,76.5299986
Pathanamthitta,place,Chekkulam,9.2647582,76.7870414
Pathanamthitta,place,Chengara,9.2708887,76.8533575
Pathanamthitta,place,Chenneerkara,9.2388457,76.7206652
Pathanamthitta,place,Cherickal,9.2259038,76.6616606
Pathanamthitta,place,Cherukole,9.3415191,76.7480805
Pathanamthitta,place,Chethakkal,9.4362045,76.8115458
Pathanamthitta,place,Chirappuram,9.2647582,76.7870414
Pathanamthitta,place,Chittar,9.3310575,76.9222209
Pathanamthitta,place,Chunkappara,9.4497608,76.7447834
Pathanamthitta,place,Edasserimala,9.2647582,76.7870414
Pathanamthitta,place,Elanthoor,9.2892421,76.7278803
Pathanamthitta,place,Elavumthitta,9.2629022,76.7120064
Pathanamthitta,place,Enadimangalam,9.1193619,76.8201976
Pathanamthitta,place,Enathu,9.0912872,76.7552941
Pathanamthitta,place,Erathu,9.2647582,76.7870414
Pathanamthitta,place,Eraviperoor,9.3812708,76.6267996
Pathanamthitta,place,Erumakkadu,9.31052,76.6755376
Pathanamthitta,place,Ezhamkulam,9.1541394,76.772605
Pathanamthitta,place,Gavi,9.4358536,77.1657716
Pathanamthitta,place,Iravon,9.2225338,76.8599928
Pathanamthitta,place,Kadakkad,9.2139711,76.6855912
Pathanamthitta,place,Kadammanitta,9.3199052,76.768601
Pathanamthitta,place,Kadampanad,9.0921348,76.6860544
Pathanamthitta,place,Kadapra,9.3442352,76.5343721
Pathanamthitta,place,Kadapra-Koipuram,9.3441779,76.6514064
Pathanamthitta,place,Kaipattoor,9.22508,76.750966
Pathanamthitta,place,Kaithaparampu,9.1152809,76.782702
Pathanamthitta,place,Kalampala,9.3836267,76.7311429
Pathanamthitta,place,Kalanjoor,9.1232286,76.8519159
Pathanamthitta,place,Kalleli,9.199718,76.8814709
Pathanamthitta,place,Kallooppara,9.3955113,76.6340511
Pathanamthitta,place,Kattode,9.3834384,76.5959834
Pathanamthitta,place,Kattoor,9.3415191,76.7480805
Pathanamthitta,place,Kaviyoor,9.4001631,76.6138327
Pathanamthitta,place,Kavumbhagom,9.3773125,76.5577143
Pathanamthitta,place,Keekozhur,9.3522527,76.769747
Pathanamthitta,place,Keezhukara,9.3495051,76.7057177
Pathanamthitta,place,Keezhuvaipur,9.4309279,76.6730348
Pathanamthitta,place,Kidangannoor,9.3065845,76.6845832
Pathanamthitta,place,Kizhakken Muthoor,9.407193,76.5849436
Pathanamthitta,place,Kodumon,9.1858805,76.7695772
Pathanamthitta,place,Kodumthara,9.2463106,76.77549
Pathanamthitta,place,Koipuram,9.3441779,76.6514064
Pathanamthitta,place,Kollamula,9.4333867,76.8807437
Pathanamthitta,place,Konnithazham,9.2610265,76.8432663
Pathanamthitta,place,Koodal,9.138096,76.8554422
Pathanamthitta,place,Kotta,9.2647582,76.7870414
Pathanamthitta,place,Kottanad,9.4009948,76.7423094
Pathanamthitta,place,Kottangal,9.4633391,76.7394237
Pathanamthitta,place,Kottathur,9.3572737,76.7473651
Pathanamthitta,place,Kozhencherry East,9.3345691,76.7076768
Pathanamthitta,place,Kozhippalam,9.3274762,76.6747491
Pathanamthitta,place,Kudamuck,9.2647582,76.7870414
Pathanamthitta,place,Kulanada,9.2465401,76.6730348
Pathanamthitta,place,Kumbanad,9.3651416,76.6557102
Pathanamthitta,place,Kumbazha,9.2677634,76.8057776
Pathanamthitta,place,Kummannoor,9.6894345,76.6261085
Pathanamthitta,place,Kumplampoika,9.3222059,76.8115458
Pathanamthitta,place,Kunnamthanam,9.4339176,76.6094997
Pathanamthitta,place,Kurampala,9.2038646,76.690357
Pathanamthitta,place,Kurangumala,9.2647582,76.7870414
Pathanamthitta,place,Kurisumuttom,9.2647582,76.7870414
Pathanamthitta,place,Kuttappuzha,9.3982828,76.5792054
Pathanamthitta,place,Kuttimannilbethel,9.2647582,76.7870414
Pathanamthitta,place,Lahai,9.369074,76.9038011
Pathanamthitta,place,Madamon,9.3581499,76.8385808
Pathanamthitta,place,Malayalappuzha,9.2647582,76.7870414
Pathanamthitta,place,Mallappuzhassery,9.3282824,76.6889286
Pathanamthitta,place,Manakala,9.126359,76.7163359
Pathanamthitta,place,Manakkayam,9.3407269,76.9261338
Pathanamthitta,place,Maniyar,9.3300025,76.8749787
Pathanamthitta,place,Mankuzhipadi,9.458272,76.6427152
Pathanamthitta,place,Mannadi,9.0879474,76.7379808
Pathanamthitta,place,Maramon,9.3395558,76.6961305
Pathanamthitta,place,Mathoor,9.2383002,76.7423094
Pathanamthitta,place,Melukara,9.3456354,76.7134496
Pathanamthitta,place,Mithrapuram,9.2647582,76.7870414
Pathanamthitta,place,Mulampuzha,9.2350415,76.6659169
Pathanamthitta,place,Muttumon,9.3644912,76.6650867
Pathanamthitta,place,Mylapra,9.2729651,76.7997944
Pathanamthitta,place,Nannoor,9.3757288,76.6127303
Pathanamthitta,place,Naranammoozhy,9.3772809,76.8796209
Pathanamthitta,place,Naranganam,9.3155362,76.7344256
Pathanamthitta,place,Nariyapuram,9.2272505,76.736538
Pathanamthitta,place,Nedumpuram,9.3613875,76.557493
Pathanamthitta,place,Neervilakom,9.3161158,76.6499348
Pathanamthitta,place,Nellimukal,9.1181692,76.6903068
Pathanamthitta,place,Nilakkal,9.3919542,77.0109636
Pathanamthitta,place,Niranam,9.3463909,76.5199195
Pathanamthitta,place,Omallur,9.2467503,76.750966
Pathanamthitta,place,Othera,9.3503715,76.6239423
Pathanamthitta,place,Pallickal Nooranadu,9.1637394,76.6429469
Pathanamthitta,place,Pallikkal,9.2647582,76.7870414
Pathanamthitta,place,Panayannarkavu,9.3323375,76.5372344
Pathanamthitta,place,Pandalam Thekkekara,9.1969272,76.7221082
Pathanamthitta,place,Parakode,9.1523068,76.7596221
Pathanamthitta,place,Pazhakulam,9.1659741,76.690357
Pathanamthitta,place,Pazhavangadi,9.3899338,76.8086617
Pathanamthitta,place,Peringanadu,9.1475714,76.7047904
Pathanamthitta,place,Peringara,9.382636,76.5459331
Pathanamthitta,place,Perumkunnil Junction,9.294023,76.6945035
Pathanamthitta,place,Perumpetty,9.4333538,76.736538
Pathanamthitta,place,Perunad,9.4133588,76.9725038
Pathanamthitta,place,Plappally,9.3925935,76.9655662
Pathanamthitta,place,Poovanpara,9.2118176,76.8493804
Pathanamthitta,place,Pottanmala,9.2647582,76.7870414
Pathanamthitta,place,Prakkanam,9.2712465,76.7358165
Pathanamthitta,place,Pramadom,9.2468478,76.7899135
Pathanamthitta,place,Pullad,9.3549517,76.6730348
Pathanamthitta,place,Punnavely,9.4693868,76.6845832
Pathanamthitta,place,Puramattam,9.3868432,76.6557102
Pathanamthitta,place,Seethathodu,9.3225426,76.970862
Pathanamthitta,place,Thadiyoor,9.3833959,76.7076768
Pathanamthitta,place,Thannithode,9.264439,76.9354979
Pathanamthitta,place,Thattayil,9.1951859,76.7480805
Pathanamthitta,place,Thekkemala,9.3267832,76.7080795
Pathanamthitta,place,Thekkummala,9.3171039,76.816617
Pathanamthitta,place,Thelliyoor,9.3887798,76.688478
Pathanamthitta,place,Thonnalloor,9.2647582,76.7870414
Pathanamthitta,place,Thottakkonam,9.2647582,76.7870414
Pathanamthitta,place,Thottamon,9.2647582,76.7870414
Pathanamthitta,place,Thottapuzhassery,9.3504039,76.6961305
Pathanamthitta,place,Thulappally,9.4205974,76.9618465
Pathanamthitta,place,Thumpamon,9.2195645,76.7120064
Pathanamthitta,place,Thuruthicadu,9.4219503,76.6606464
Pathanamthitta,place,Uthimoodu,9.3324065,76.7942403
Pathanamthitta,place,Vadakkadathukavu,9.1345708,76.7372594
Pathanamthitta,place,Vadasserikara,9.3307319,76.8208531
Pathanamthitta,place,Vaipur,9.448324,76.7019038
Pathanamthitta,place,Valamchuzhy,9.2619129,76.7942403
Pathanamthitta,place,Vallamkulam,9.3742268,76.6094997
Pathanamthitta,place,Vallicode,9.2233379,76.7769324
Pathanamthitta,place,Vallicode-Kottayam,9.2189914,76.8057776
Pathanamthitta,place,Vanchimoottil Devi Temple,9.3504867,76.5864559
Pathanamthitta,place,Vanchitra,9.2647582,76.7870414
Pathanamthitta,place,Vayalathala,9.3369639,76.7711626
Pathanamthitta,place,Vayyattupuzha,9.311294,76.9556643
Pathanamthitta,place,Vazhamuttom,9.2395911,76.7769324
Pathanamthitta,place,Vechoochira,9.4351246,76.854799
Thrissur,place,Aala,10.5276416,76.2144349
Thrissur,place,Aaloor,10.3186274,76.3000419
Thrissur,place,Adat,10.545077,76.1464903
Thrissur,place,Akathiyoor,10.6809613,76.0940648
Thrissur,place,Alappad,10.4413087,76.1580852
Thrissur,place,Alathur,10.5276416,76.2144349
Thrissur,place,Alur,10.3186274,76.3000419
Thrissur,place,Amballur,10.4325397,76.2623852
Thrissur,place,Anandapuram,10.3800456,76.2623945
Thrissur,place,Anjur,10.598394,76.1566438
Thrissur,place,Anjur,10.598394,76.1566438
Thrissur,place,Annakara,10.5613136,76.1102499
Thrissur,place,Annallur,10.2870588,76.2985941
Thrissur,place,Anthikad,10.453108,76.1145993
Thrissur,place,Aranattukara,10.513001,76.1972107
Thrissur,place,Arangottukara,10.7579239,76.2030061
Thrissur,place,Arattupuzha,10.4182335,76.2261852
Thrissur,place,Arthat,10.5276416,76.2144349
Thrissur,place,Athirappilly,10.2907988,76.5155834
Thrissur,place,Avanissery,10.4706121,76.2319793
Thrissur,place,Avannur,10.5960745,76.1738747
Thrissur,place,Avittathur,10.330087,76.253398
Thrissur,place,Ayyanthole,10.5245094,76.1940623
Thrissur,place,Azhikode,10.2005354,76.1638823
Thrissur,place,Brahmakulam,10.5814683,76.0696493
Thrissur,place,Chalakkal,10.5549801,76.1232032
Thrissur,place,Chavakkad,10.5782382,76.0190886
Thrissur,place,Chazhoor,10.4350596,76.1406925
Thrissur,place,Chelakkara,10.6941373,76.3463624
Thrissur,place,Chelakkode,10.6941373,76.3463624
Thrissur,place,Chembukavu,10.5304964,76.2203908
Thrissur,place,Chemmanthitta,10.6418989,76.1001009
Thrissur,place,Chendrapinni,10.3563693,76.1276465
Thrissur,place,Chengalur,10.4063576,76.3000419
Thrissur,place,Cherpu,10.4323696,76.2044549
Thrissur,place,Cheruthuruthy,10.7395,76.2760188
Thrissur,place,Chevvur,10.5276416,76.2144349
Thrissur,place,Chiramanangad,10.6809056,76.1116997
Thrissur,place,Chiranellur,10.6377028,76.1290961
Thrissur,place,Chittanda,10.6855871,76.2160448
Thrissur,place,Chittilappilly,10.565737,76.1479397
Thrissur,place,Chiyyaram,10.4845391,76.2215466
Thrissur,place,Choondal,10.6254703,76.0870109
Thrissur,place,Chowannur,10.6505399,76.0783504
Thrissur,place,Chulissery,10.5276416,76.2144349
Thrissur,place,Desamangalam,10.7469041,76.2334278
Thrissur,place,Edakkalathur,10.5934798,76.1232976
Thrissur,place,Edakkazhiyur,10.6186523,75.9929849
Thrissur,place,Edakkunni,10.4735425,76.2444589
Thrissur,place,Edathirinji,10.333607,76.1711283
Thrissur,place,Edathiruthy,10.3773634,76.1377935
Thrissur,place,Edavilangu,10.2405164,76.1711283
Thrissur,place,Elanad,10.6275196,76.3955603
Thrissur,place,Elavally,10.5699541,76.0885011
Thrissur,place,Elinjipra,10.322418,76.3564929
Thrissur,place,Engandiyur,10.5027863,76.0594972
Thrissur,place,Enkakkad,10.6598898,76.2566017
Thrissur,place,Eranellur,10.6183511,76.1214407
Thrissur,place,Eravu,10.4896665,76.1348944
Thrissur,place,Eriyad,10.2224194,76.1638823
Thrissur,place,Eyyal,10.6591722,76.1174988
Thrissur,place,Guruvayur,10.594561,76.0368701
Thrissur,place,Inchamudi,10.4201318,76.1754757
Thrissur,place,Irimbranellur,10.5108501,76.1174988
Thrissur,place,Iringapram,10.5276416,76.2144349
Thrissur,place,Irinjalakuda,10.3468925,76.2074124
Thrissur,place,Kaaralam,10.4041868,76.1870681
Thrissur,place,Kadangode,10.6987107,76.1406925
Thrissur,place,Kadappuram,10.5453978,76.0304873
Thrissur,place,Kadavallur,10.7174801,76.0661141
Thrissur,place,Kadikkad,10.6774839,75.9753516
Thrissur,place,Kaduppassery,10.3359385,76.2566017
Thrissur,place,Kainoor,10.5000516,76.2777905
Thrissur,place,Kaipamangalam,10.3349595,76.139243
Thrissur,place,Kaiparambu,10.6038001,76.1345295
Thrissur,place,Kakulissery,10.5276416,76.2144349
Thrissur,place,Kalletumkkara,10.3464498,76.2773367
Thrissur,place,Kallur,10.4565079,76.2981092
Thrissur,place,Kallur Thekkumuri,10.2324639,76.3347838
Thrissur,place,Kallur vadakkumuri,10.2648299,76.3232042
Thrissur,place,Kandanissery,10.5983367,76.0783504
Thrissur,place,Kanimangalam,10.486062,76.2088012
Thrissur,place,Kanipayyoor,10.6353601,76.0769003
Thrissur,place,Kaniyarkode,10.5276416,76.2144349
Thrissur,place,Kanjirakkode,10.5276416,76.2144349
Thrissur,place,Karamukk,10.5276416,76.2144349
Thrissur,place,Karikkad,10.6945239,76.0783504
Thrissur,place,Kariyannur,10.6772308,76.1522879
Thrissur,place,Karumathra,10.2607175,76.2202431
Thrissur,place,Karumathra,10.2607175,76.2202431
Thrissur,place,Kattakampal,10.6928172,76.0406414
Thrissur,place,Kattur,10.3731481,76.1667807
Thrissur,place,Killannur,10.5961223,76.2224398
Thrissur,place,Killimangalam,10.7232588,76.3203091
Thrissur,place,Kiralur,10.6204215,76.1644739
Thrissur,place,Kizhakechalakkudy,10.3070105,76.3340589
Thrissur,place,Kizhakkummuri,10.4305004,76.1305457
Thrissur,place,Kizhakkumuri,10.4305004,76.1305457
Thrissur,place,Kizhuppillikkara,10.3966758,76.1406925
Thrissur,place,Kodakara,10.3723288,76.3052544
Thrissur,place,Kodannur,10.4664629,76.1841977
Thrissur,place,Kodasseri,10.3545021,76.3695167
Thrissur,place,Kolazhy,10.5751879,76.2178713
Thrissur,place,Kondaazhy,10.7182095,76.3926668
Thrissur,place,Koolimuttam,10.2866716,76.1355996
Thrissur,place,Koorkkanchery,10.5052847,76.2104509
Thrissur,place,Kottanellur,10.3135432,76.2395207
Thrissur,place,Kottapuram,10.6790493,76.192864
Thrissur,place,Kozhukully,10.5234947,76.2797715
Thrissur,place,Kumaranellur,10.671452,76.2444644
Thrissur,place,Kundaliyur,10.512419,76.0562898
Thrissur,place,Kunnamkulam,10.6507741,76.0693806
Thrissur,place,Kurichikkara,10.573232,76.2551534
Thrissur,place,Kurumala,10.6744896,76.3376786
Thrissur,place,Kurunpilavu,10.4109983,76.1704037
Thrissur,place,kuruvilasseri,10.2328583,76.2797715
Thrissur,place,Kuttichira,10.5276416,76.2144349
Thrissur,place,Kuttoor,10.5664856,76.1957618
Thrissur,place,Lokamaleswaram,10.2297369,76.1973691
Thrissur,place,Maayannur,10.7507427,76.3810922
Thrissur,place,Madakkathara,10.5611873,76.2623945
Thrissur,place,Madathumpady,10.1942983,76.2739795
Thrissur,place,Madayikkonam,10.3744886,76.2290823
Thrissur,place,Madavur,10.483424,76.1522879
Thrissur,place,Makkaraparambu,10.6041384,76.194354
Thrissur,place,Manalur,10.4361747,76.2325313
Thrissur,place,Manalur,10.4361747,76.2325313
Thrissur,place,Manavalassery,10.5964035,76.1297437
Thrissur,place,Manavalassery,10.5964035,76.1297437
Thrissur,place,Mangad,10.3480791,76.3174176
Thrissur,place,Mannuthy,10.5433691,76.2998844
Thrissur,place,Manuti,10.5276416,76.2144349
Thrissur,place,Marathakkara,10.6050799,76.3365339
Thrissur,place,Marathakonam,10.5276416,76.2144349
Thrissur,place,Marottichal,10.5189277,76.4196041
Thrissur,place,Maruthur,10.3626676,76.1591686
Thrissur,place,Mathilakam,10.5581969,76.0244001
Thrissur,place,Mattom,10.5103587,76.340429
Thrissur,place,Minalur,10.6668964,76.2514954
Thrissur,place,Moonupeedika,10.6708844,76.1957618
Thrissur,place,Mundathikode,10.5276416,76.2144349
Thrissur,place,Muriyad,10.5599965,76.2283611
Thrissur,place,Muttichur,10.560953,76.2189415
Thrissur,place,Nadavarambu,10.5391319,76.1258937
Thrissur,place,Nattika,10.2539933,76.3636291
Thrissur,place,Nellai,10.5276416,76.2144349
Thrissur,place,Nelluvai,10.6945127,76.1696791
Thrissur,place,Nenmanikkara,10.4375818,76.2489959
Thrissur,place,Nettissery,10.5428852,76.2522569
Thrissur,place,Ollukkara,10.531899,76.2522569
Thrissur,place,Ollur,10.4824761,76.2386765
Thrissur,place,Oorakam,10.5026909,76.181272
Thrissur,place,Orumanayoor,10.556637,76.0362897
Thrissur,place,PadijareChalakkudy,10.3070105,76.3340589
Thrissur,place,PadinjareVemballur,10.2640212,76.1450409
Thrissur,place,Padiyam,10.4525962,76.1030007
Thrissur,place,Padiyur,10.3050361,76.1754757
Thrissur,place,Paimkulam,10.7372867,76.3130721
Thrissur,place,Palissery,10.4758469,76.2261852
Thrissur,place,Pallippuram,10.4572225,76.1769248
Thrissur,place,Pallipuram,10.4572225,76.1769248
Thrissur,place,Pallur,10.7684074,76.2218394
Thrissur,place,Pampady,9.5656567,76.6441591
Thrissur,place,Pananchery,10.5576101,76.3232715
Thrissur,place,Panangad,10.2728326,76.1747511
Thrissur,place,Pangarappilly,10.6945668,76.3400832
Thrissur,place,Panjal,10.7224853,76.3029374
Thrissur,place,Pappinivattom,10.2907172,76.1609838
Thrissur,place,Parakkad,10.5066446,76.1464903
Thrissur,place,Paralam,10.4480663,76.1870681
Thrissur,place,Parappukara,10.4000452,76.2493603
Thrissur,place,Pariyaram,10.5276416,76.2144349
Thrissur,place,Parlikad,10.6418441,76.2218394
Thrissur,place,Pavaratty,10.5652613,76.0611602
Thrissur,place,Pazhanji,10.6892845,76.0536957
Thrissur,place,Pazhayanur,10.6823839,76.4230452
Thrissur,place,Peechi,10.5270382,76.3608343
Thrissur,place,Perakam,10.6000465,76.0246845
Thrissur,place,Peramangalam,10.5749549,76.1678958
Thrissur,place,Perambra,10.3449517,76.3216124
Thrissur,place,Peringandoor,10.6245758,76.2044549
Thrissur,place,Peringavu,10.5438112,76.218533
Thrissur,place,Perinjanam,10.3092561,76.1464903
Thrissur,place,Perumpilavu,10.6954819,76.0917983
Thrissur,place,Pilakkode,10.5276416,76.2144349
Thrissur,place,Pookode,10.5276416,76.2144349
Thrissur,place,Poomangalam,10.3112664,76.192864
Thrissur,place,Porathisseri,10.3803973,76.2073525
Thrissur,place,Porkulam,10.6735765,76.0710995
Thrissur,place,Potta,10.3303829,76.3262762
Thrissur,place,Pottore,10.5915968,76.2044549
Thrissur,place,Poyya,10.2152005,76.2508086
Thrissur,place,Pulakode,10.6733536,76.3586636
Thrissur,place,Pullazhi,10.5210099,76.1609838
Thrissur,place,Pullu,10.4575112,76.1522879
Thrissur,place,Pullur,10.3490148,76.2421185
Thrissur,place,Pullut,10.2463043,76.21025
Thrissur,place,Punkunnam,10.5351966,76.2014914
Thrissur,place,Punnayur,10.6583806,75.978254
Thrissur,place,Punnayurkulam,10.6790657,76.0101767
Thrissur,place,Puranattukara,10.5456268,76.1521561
Thrissur,place,Puthenchira,10.2723119,76.2421185
Thrissur,place,Puthur,10.4850537,76.2797715
Thrissur,place,Puthuruthy,10.6573083,76.1986595
Thrissur,place,Puzhakkal,10.5466184,76.181272
Thrissur,place,Talikulam,10.4445934,76.0908068
Thrissur,place,Thaikkad,10.5908853,76.0652985
Thrissur,place,Thalassery,10.5276416,76.2144349
Thrissur,place,Thangaloor,10.6168661,76.1856191
Thrissur,place,Thanniyam,10.4097464,76.1261969
Thrissur,place,Thayyur,10.6618943,76.1653475
Thrissur,place,Thazhekode,10.5276416,76.2144349
Thrissur,place,Thekkumkara,10.2822678,76.2189421
Thrissur,place,Thekkumkara,10.2822678,76.2189421
Thrissur,place,Thichur,10.5276416,76.2144349
Thrissur,place,Thirumukkulam,10.1867059,76.2884592
Thrissur,place,Tholur,10.5717646,76.1290961
Thrissur,place,Thonnurkara,10.6931107,76.3232042
Thrissur,place,Thoravu,10.4145968,76.3637285
Thrissur,place,Thottippal,10.4051519,76.2406701
Thrissur,place,Thrissur,10.5276416,76.2144349
Thrissur,place,Trikkur,10.4628424,76.2739795
Thrissur,place,Vadakkekad,10.6612677,76.0116275
Thrissur,place,Vadakkethara,10.6945804,76.4187059
Thrissur,place,Vadakkumbhagam,10.5276416,76.2144349
Thrissur,place,Vadakkumkara,10.3041767,76.2189421
Thrissur,place,Vadakkummuri,10.4285556,76.1174988
Thrissur,place,Vadama,10.2597396,76.2681871
Thrissur,place,Vadanappilly,10.4738322,76.0697018
Thrissur,place,Valappad,10.399707,76.116049
Thrissur,place,Vallachira,10.4446085,76.2334278
Thrissur,place,Vallivattom,10.2784054,76.192864
Thrissur,place,Varantharappilli,10.4255057,76.3304416
Thrissur,place,Varavoor,10.7204076,76.2253441
Thrissur,place,Velappaya,10.6040269,76.2059037
Thrissur,place,Vellanikkara,10.545214,76.2739795
Thrissur,place,Vellarakkad,10.6816885,76.1290961
Thrissur,place,Vellattanjur,10.6592935,76.1508385
Thrissur,place,Vellikulangara,10.360412,76.4114733
Thrissur,place,Vellukkara,10.3130612,76.3941136
Thrissur,place,Velur,10.6418786,76.1609838
Thrissur,place,Veluthur,10.4875626,76.1493891
Thrissur,place,Venganellur,10.7166715,76.3579401
Thrissur,place,Venginissery,10.4638543,76.2030061
Thrissur,place,Venkidangu,10.521056,76.1001009
Thrissur,place,Venmanad,10.5504883,76.0522453
Thrissur,place,Vennur,10.6415005,76.4068927
Thrissur,place,Vilvattom,10.5444633,76.2215181
Thrissur,place,Viruppakka,10.638119,76.2928028
Thrissur,place,Viyyur,10.5523394,76.2174935
Thrissur,place,Vylathur,10.6415384,76.0189612
Thrissur,place,Wadakkanchery,10.6643834,76.2492717
Palakkad,place,Agali,11.1014188,76.6470906
Palakkad,place,Akathethara,10.8109555,76.6478787
Palakkad,place,Alanallur 1,11.0113242,76.3492569
Palakkad,place,Alanallur 2,11.0113242,76.3492569
Palakkad,place,Alanallur 3,11.0697362,76.3579401
Palakkad,place,Alathur,10.6453971,76.5458462
Palakkad,place,Ambalapara 1,10.831815,76.4071336
Palakkad,place,Ambalapara 2,10.831815,76.4071336
Palakkad,place,Anaganadi,10.8147977,76.3347838
Palakkad,place,Anakara,10.8113777,76.0464435
Palakkad,place,Ayilur,10.5690454,76.5690519
Palakkad,place,Callissery,10.7348632,76.0885011
Palakkad,place,Chalavara,10.8242612,76.3000419
Palakkad,place,Cherpullassery,10.8789059,76.3113655
Palakkad,place,Chittur,10.7002756,76.7394237
Palakkad,place,Coyalmannam 1,10.7191876,76.6012123
Palakkad,place,Coyalmannam 2,10.7191876,76.6012123
Palakkad,place,Elappully 1,10.7674438,76.7625073
Palakkad,place,Elappully 2,10.7674438,76.7625073
Palakkad,place,Elavenchery,10.5957218,76.6456031
Palakkad,place,Erimayur 1,10.6593269,76.5726638
Palakkad,place,Erimayur 2,10.6593269,76.5726638
Palakkad,place,Eruthiyampathy,10.7503288,76.8778612
Palakkad,place,Kadampazhipuram 1,10.8770981,76.439339
Palakkad,place,Kadampazhipuram 2,10.8751194,76.4505243
Palakkad,place,Kallamala,11.0488981,76.5690519
Palakkad,place,Kannadi 1,10.7867303,76.6547932
Palakkad,place,Kannadi 2,10.7867303,76.6547932
Palakkad,place,Kannambara 1,10.5753847,76.429938
Palakkad,place,Kannambara 2,10.7867303,76.6547932
Palakkad,place,Kappur,10.7714938,76.0652732
Palakkad,place,Karakurussi,10.9277072,76.4884435
Palakkad,place,Karimba 1,10.9197395,76.5228101
Palakkad,place,Karimba 2,10.7867303,76.6547932
Palakkad,place,Karimpuzha 1,10.9205387,76.4200394
Palakkad,place,Karimpuzha 2,10.9512736,76.5488232
Palakkad,place,Kavasery 1,10.6560582,76.512526
Palakkad,place,Kavasery 2,10.6560582,76.512526
Palakkad,place,Kayaradi,10.5501664,76.5777203
Palakkad,place,Keralassery,10.8297449,76.4980713
Palakkad,place,Kizhakenchery 1,10.5036018,76.5319151
Palakkad,place,Kizhakenchery 2,10.5036018,76.5319151
Palakkad,place,Kodumbu,10.7560288,76.6768936
Palakkad,place,Koduvayoor 1,10.6632346,76.647047
Palakkad,place,Koduvayoor 2,10.6632346,76.647047
Palakkad,place,Kollenkode 1,10.6139109,76.6907753
Palakkad,place,Kollenkode 2,10.6139109,76.6907753
Palakkad,place,Kongad 1,10.8542758,76.522983
Palakkad,place,Kongad 2,10.8604181,76.4926616
Palakkad,place,Koppam,10.8652234,76.1865534
Palakkad,place,Kottathara,11.1315499,76.6845832
Palakkad,place,Kottayi 1,10.7468677,76.5430429
Palakkad,place,Kottayi 2,10.7468677,76.5430429
Palakkad,place,Kottopadam 1,10.9512736,76.5488232
Palakkad,place,Kottopadam 2,10.9512736,76.5488232
Palakkad,place,Kottopadam 3,10.9512736,76.5488232
Palakkad,place,Kozhinjampara,10.7402034,76.8346161
Palakkad,place,Kozhipathy,10.6941863,76.854799
Palakkad,place,Kulukkallur,10.8652178,76.2305308
Palakkad,place,Kumaramputhur,10.9859341,76.4288308
Palakkad,place,Kuthanur 1,10.7223785,76.5597068
Palakkad,place,Kuthanur 2,10.7190621,76.5372625
Palakkad,place,Lakkidi Perur 1,10.7643267,76.4389549
Palakkad,place,Lakkidi Perur 2,10.7653498,76.4620928
Palakkad,place,Malampuzha 1,10.8178174,76.6649455
Palakkad,place,Malampuzha 2,10.7867303,76.6547932
Palakkad,place,Mangalam Dam,10.4789411,76.583499
Palakkad,place,Mankara,10.7918148,76.4996831
Palakkad,place,Mannarkkad 1,10.9932369,76.4609974
Palakkad,place,Mannarkkad 2,11.010488,76.4795371
Palakkad,place,Mannur,10.8036164,76.4692516
Palakkad,place,Marutharod,10.7592412,76.6910161
Palakkad,place,Mathur 1,10.7483859,76.5777203
Palakkad,place,Mathur 2,10.7867303,76.6547932
Palakkad,place,Melarkode,10.6078106,76.5748309
Palakkad,place,Moolathara,10.6500852,76.854799
Palakkad,place,Mundur 1,10.8339911,76.5806097
Palakkad,place,Mundur 2,10.8339911,76.5806097
Palakkad,place,Muthalamada 1,10.6357932,76.7987386
Palakkad,place,Muthalamada 2,10.6357932,76.7987386
Palakkad,place,Muthuthala,10.8371267,76.1580852
Palakkad,place,Nagalassery,10.7537355,76.1406925
Palakkad,place,Nallepully,10.7311439,76.7841443
Palakkad,place,Nellaya,10.8736965,76.2888012
Palakkad,place,Nelliyampathy,10.5353931,76.6936074
Palakkad,place,Nemmara,10.5934483,76.6005583
Palakkad,place,Ongallur 1,10.8026338,76.2174935
Palakkad,place,Ongallur 2,10.7885962,76.2421185
Palakkad,place,Ottapalam 1,10.774594,76.3598983
Palakkad,place,Ottapalam 2,10.7766702,76.3759375
Palakkad,place,Ozhalapathy,10.79786,76.8922729
Palakkad,place,Padavayal,11.1471824,76.4794435
Palakkad,place,Palakayam,10.9641416,76.5547837
Palakkad,place,Palakkad 1,10.7737579,76.6465127
Palakkad,place,Palakkad 2,10.7797855,76.6529974
Palakkad,place,Palakkad 3,10.7787048,76.6584861
Palakkad,place,Pallessana,10.6388239,76.6557102
Palakkad,place,Parli 1,10.7867303,76.6547932
Palakkad,place,Parli 2,10.7867303,76.6547932
Palakkad,place,Paruthur,10.8268826,76.1145993
Palakkad,place,Pattambi,10.8057301,76.1956647
Palakkad,place,Pattenchery,10.653063,76.7307663
Palakkad,place,Pattithara,10.789345,76.0903301
